Medication,Class,RMP,Peak,APD50,APD90,Triangulation,APA,Block_IKr,Block_INa,Block_INaL,Block_ICaL,Block_IKs,Block_IK1,Block_Ito
Quinidine_x_Droperidol_synth1594,1,-90.74563591843508,30.802192778623347,364.8410795284733,433.15318636371063,70.43671043546244,121.45047751926877,74.58686963271705,10.813683062541552,20.08756490477222,0.130487182227107,2.861595947042503,2.0786395221725633,42.466978583641975
Doxorubicin_x_Sitagliptin_synth3966,4,-90.74769767778342,32.43633968989619,193.66283513081171,234.321301432602,40.92230354699584,123.18580865378591,0.13047333041134077,0.01632084463934199,0.15673451238945688,0.07724143250414989,33.52477235373286,0.0,0.0
Paliperidone_x_Dolasetron_synth3370,2,-90.74735580313225,32.33400142026228,197.52237068339463,239.1853892360747,41.67109505638061,123.08253387596676,4.08055731262233,0.532445287640939,0.001213060982629121,0.07908058916216405,0.02745021589822766,0.0,0.05295880912772366
Famotidine _x_Nelfinavir_synth4428,3,-90.74812230454673,32.41435147083717,191.7890570705512,232.98751144361484,40.84394918740117,123.17183684092952,0.0,0.06832541419997872,0.015310085010152788,0.13723301666137772,0.03489662712394301,0.0,0.0005895189408274935
Nilotinib_x_Lapatinib_synth723,2,-90.74805537147179,32.424217626254894,192.36145031235307,233.03933682657228,40.7912801875021,123.16710120689797,0.05726803213750949,0.014379081419771508,0.3832415804906072,0.05301129302407366,0.028374457535551696,0.0,0.0004811986058748136
Tamoxifen_x_Lopinavir_synth2143,2,-90.74802182826771,32.41525314803378,198.2202001089089,240.43725424964424,42.06622665738349,123.15297427923761,5.889375914417907,0.002622427516658803,0.0,2.749577472613035,0.009687497173360175,0.0,0.0001977654047739465
Azithromycin_x_Terfenadine_synth2437,1,-90.74766805284318,32.45746479440133,200.23920727931358,240.64979243403118,42.084117645019916,123.22621229301588,6.393429796202863,0.18057118891884022,0.7501884385782572,2.5340248846477524,0.41053322187930286,0.0,6.215733426877312
Ritonavir_x_Paliperidone_synth2985,2,-90.74736195945825,32.36391504897999,198.37842920718617,240.59104882938752,41.94522230271759,123.1057354387236,5.672617738072498,0.37732381096577494,1.5901919909849969,0.2664170737072353,0.03379003931830792,0.0,0.09491217902282707
Chlorpheniramine_x_Mexiletine_synth1607,4,-90.74806791700108,31.700377494741314,196.64129628927142,238.21559039089382,41.29869134515851,122.41705825546465,4.191234268007845,3.238849853973134,3.618948738036859,0.6905842885591691,0.0,0.0,0.0
Sitagliptin_x_Silodosin_synth200,4,-90.74813175741063,32.41181884377796,192.0054093581395,233.70851800719538,40.881108000844854,123.16347134210802,0.08987004923456988,0.02121281063409072,0.0,0.0,0.01453075011457429,0.0,0.007088712866359386
Everolimus_x_Ceftriaxone_synth1285,4,-90.74873975115683,32.30512306763627,192.19993465329833,232.88329120234874,40.94063225762236,123.03897969723607,0.871297918239723,0.6615656025391511,0.22315540697740838,2.3525803741088795,0.21241902381878783,0.0031076013067250618,0.0
Nilotinib_x_Paliperidone_synth1899,2,-90.7480943595903,32.42117658615022,192.13437698933842,233.13321283395575,40.93232352423459,123.17680960219188,0.4407742545387321,0.017541731879322144,1.1873934813615312,0.028724200332232837,0.022702722489327712,0.0,0.008686454414497563
Lapatinib_x_Desipramine_synth3190,2,-90.74963422989573,31.304627315950682,193.44667023539927,234.54461430559365,41.06073615636146,122.07642741239583,2.8090991181620173,5.609593609161894,0.0,5.139945489122683,0.00735083002489228,0.0,0.0007418062228271839
Nelfinavir_x_Diphenhydramine_synth1195,3,-90.74804604563909,32.42176444475221,192.2534657668717,232.9804197699271,40.877646957711406,123.15879946003874,0.2748903414990341,0.040445038793520294,0.015125248728304081,0.0,0.0571551731981401,0.0,0.0008956888756624044
Terodiline_x_Sparfloxacin_synth3596,1,-90.74815467024001,32.37524956753997,199.8334035906839,238.7367862957332,42.0339156445899,123.05837122411559,4.7907232342160055,0.04012808729751566,0.0,2.234874595064774,0.10648256121871626,0.0,0.0
Amiodarone_x_Methadone_synth3822,1,-90.74978506230748,32.12670548534697,193.3274344882322,235.94998565369124,42.18968178990418,122.90830621578978,6.374683647918277,1.6296058466298908,3.5239814771678812,8.117652222933854,2.3776139948991126,0.0,4.4713488914413375
Metronidazole _x_Nelfinavir_synth4318,3,-90.74924198248397,32.383963420464255,189.97371739614783,232.11755019734377,41.36221808992098,123.14123464857892,0.7737673607946627,0.06663607489903883,0.23740333796286445,3.3338801149115422,0.07124604422574532,0.0,0.0010464712851047866
Azimilide_x_Droperidol_synth1457,1,-90.74565749753407,32.36553841258651,243.70612735730126,290.1350427824646,47.99470706880424,123.16167049614951,31.489262425269157,0.33490730725853546,0.0,0.0,0.2618123708742722,0.00719982873758235,0.0
Azithromycin_x_Vandetanib_synth4715,1,-90.74571773428045,32.62329721526295,212.59315773760332,258.8056445678914,44.0006960498669,123.308978859404,15.893532902587038,0.29413493172998195,0.0,0.0,0.030444639906975518,0.01184778141628937,10.898598030381665
Sotalol_x_Pimozide_synth4238,1,-90.74736708845901,32.29824907664983,196.69856657045636,235.4230380519769,41.41071121343105,123.06270835919852,3.881301921226206,0.6660280336539823,0.0744411701304127,2.0931539349673365,1.2257064336813583,0.14605815255966675,0.577873274894847
Paliperidone_x_Saquinavir_synth3455,2,-90.74865662081875,32.38123140426602,198.52401272163019,241.16603010710207,42.55917168356851,123.141129016132,8.006879554883561,0.041607765683003645,1.907079818069517,4.932347133533114,1.289458859166412,0.0,0.023293488413865686
Propranolol_x_Doxorubicin_synth4685,4,-90.7480643861755,32.33098895463873,193.59413737526728,234.06712463364946,40.8809124170474,123.1232899989894,0.3559322721366111,0.17094066588567072,0.0,0.20967899707229648,21.581643017388238,0.0,0.013760181583734253
Propafenone_x_Ranolazine_synth330,3,-90.74865544297762,31.991830837663716,200.80192802241615,245.3508078684655,44.49655907621392,122.72413610676718,15.907572418369494,2.1671652205128633,20.673453466275546,4.414080632629302,0.49486440740097404,0.0,0.004732876680879261
Lopinavir_x_Tamoxifen_synth4145,2,-90.7478403387335,32.432925511474075,194.1176805966097,235.2500305100533,41.137787048257415,123.17505776770619,1.4496747201739257,0.02752393944987975,0.07612103422501713,0.11281588691165435,0.005020914722303281,0.0,0.0
Clarithromycin_x_Levofloxacin_synth1471,1,-90.7470210245116,32.41095998117656,200.97610970134977,241.8292808291381,42.15888146905119,123.17791134882444,6.297820916852644,0.13063285192505394,0.0,0.0,0.07457176306301272,0.0,0.18817935211889705
Paroxetine_x_Propafenone_synth2099,3,-90.74844026044009,32.04570401562343,196.54606701744612,238.89728885878975,42.091349703754254,122.80170903173021,5.46297799052712,1.8747409441466898,1.841259150299823,4.62981909896821,0.002241613820641464,0.0,3.2659831122998305e-05
Droperidol_x_Erythromycin_synth1013,1,-90.74571690495924,32.39662086303609,234.69527170750584,281.1991058879052,46.859706290336824,123.1493071060569,27.321913947775943,0.0,0.04997326516009062,0.2964651676163105,0.0,0.0,0.06344505720660415
Ritonavir_x_Tamoxifen_synth875,2,-90.74864268573802,32.003699133758,194.84112357855196,237.31700849114938,42.22775947385506,122.73419729883734,7.088233749794286,2.251292905125884,11.030326038261311,1.9591347244952808,0.01685639711463299,0.0,0.00043602028637960294
Saquinavir_x_Ritonavir_synth4841,2,-90.74875292328689,31.961519673903283,195.01459495229759,237.4022459592556,42.392502443348654,122.69861060468567,7.8435846657003925,2.42035132062295,12.15018466006607,2.3278932472011276,0.055305425842707305,0.0,0.00026012359473468556
Metronidazole _x_Ranolazine_synth4337,3,-90.75515725473672,32.17989882572839,184.64727182149014,230.80181465688383,46.19898836977556,122.94441311338325,14.094040451591399,0.7745061380606809,15.506400089156964,19.58198627397227,0.4119718937564421,0.0,0.004005142783757904
Ranolazine_x_Diphenhydramine_synth1864,3,-90.74828145678478,32.305796992393894,198.38313392383594,241.91744684232793,43.93755596853669,123.05147855322315,13.000791106024975,0.6123736211871096,21.198237340649207,1.0130662809477695,0.5673110602924049,0.0,0.005439662944701428
Quinidine_x_Levofloxacin_synth128,1,-90.74751348393846,32.39374201772047,199.93483647161622,242.336234996049,41.87335266668323,123.16243675404992,4.57706694657686,0.2351107572718362,0.6963261112233634,0.0,0.016079712566806514,0.05069024980891097,1.0161294866910933
Chlorpheniramine_x_Deferasirox_synth3624,4,-90.7478476293929,32.18320760848766,192.46062068112627,233.26028965588327,40.79736795528425,122.9291204001868,0.0,1.3943705083537672,0.0,0.07075733348929975,0.0,0.0020574838603011495,2.074507341424161
Clarithromycin_x_Sparfloxacin_synth811,1,-90.74700430708819,32.435091566097306,204.21299453381732,245.00314853890197,42.91535037632255,123.21059222127012,8.749202118519493,0.0,0.0,0.6382489213718529,0.0,0.0053480807395363044,0.09564480056026396
Lamivudine_x_Diltiazem _synth3475,4,-90.74948834209818,32.35910406010537,189.60341975509996,230.09434245965525,40.94507035502831,123.11261176109569,0.0,0.34669926391159517,0.9766136988919618,4.924311285125824,0.14593684385921823,0.006850411373477259,1.334939716825936
Sildenafil_x_Chlorpheniramine_synth3376,4,-90.74817204886325,32.40134265604664,192.22434281338934,233.30814532997536,40.89574828436808,123.19570060767258,0.22945029029654754,0.0,0.0,0.0,0.019277507387708708,0.0,0.021449662643835063
Vandetanib_x_Dronedarone_synth3736,1,-90.7479543754884,32.35524593690116,197.93826278805065,240.5298631793581,41.74606897307005,123.12948866354103,4.644377630489575,0.17350043600092274,0.09009101630154383,0.8783840540632213,0.0,0.001423089419901098,0.018944013980503983
Dolasetron_x_Saquinavir_synth1513,2,-90.74790384317785,32.2761868357684,196.45932966483863,238.0909144708926,41.71138317333518,123.0352472896383,4.134572978263828,0.750191564163325,0.5187536796303934,1.5219089590126742,0.39559903070269237,0.0,0.0006581832009164027
Diazepam_x_Telbivudine_synth686,4,-90.74866091336726,32.30925553609227,191.47221951915722,232.37759825229367,40.97373471139695,123.02863984933012,0.2519515814383733,0.6026990958883672,0.0,1.9412072325346414,4.525288078417652,0.00681482945840612,0.0
Flecainide_x_Clarithromycin_synth3313,1,-90.74601323590905,30.400823850453477,218.8941579048684,265.0834920031378,44.50694113036424,121.09249112319783,20.878640509086527,10.273147735255932,9.936750631351382,1.8886557194891838,3.7876249669048363,0.04051792051636751,12.105781837430118
Doxorubicin_x_Propranolol_synth3795,4,-90.74789008973559,32.41575568326242,193.36384604056204,234.86764775263566,40.93124036468759,123.16699122242082,0.36577997359060443,0.09711870914917861,0.12566599341326112,0.17310208092621365,34.17932800864619,0.0012336183090402974,0.0
Nelfinavir_x_Quetiapine_synth3925,3,-90.74801076761841,32.39574958417112,192.7986414105053,233.39935491091,40.95849126595486,123.16089185312192,0.26567585110521397,0.17811418943780774,0.0,0.3276123528842309,0.024345351654966235,0.0,0.0003758709949804754
Aspirin_x_Loratadine_synth2613,4,-90.74813204031383,32.41830915942309,192.25161252398797,233.06386913918757,40.90877260838246,123.13818042166335,0.054207548480922005,0.007141922082992743,0.11728484154337476,0.02147981910577275,0.0,0.003858998975284242,0.0
Tamoxifen_x_Desipramine_synth4289,2,-90.74885467420403,31.807611427421488,193.72372447578545,234.801472740528,41.075310657284604,122.53057009889761,2.358645250260752,3.2551436748527567,0.0,2.9027918644973503,0.004712715445566786,0.0,0.0
Ajmaline_x_Gatifloxacin_synth2407,1,-90.746474852549,32.268045122200434,211.5305467176758,257.19743668411473,43.75122252702392,122.9519270323895,13.71948522239219,0.9820901590793749,0.044307936167268004,0.9780452045784821,0.0,0.0,1.6609179325848453
Telbivudine_x_Lidocaine_synth1165,4,-90.74867256303786,32.29792957930043,190.49929241917397,231.91576607958342,41.043828686480616,123.05766162281928,0.6441704126210948,0.6499351731471047,1.598060247072616,1.8741285986432468,4.842574613129975,0.0019862182354934204,0.0
Quetiapine_x_Metronidazole _synth1534,3,-90.75531009077415,32.24156975914468,180.14799917244483,224.3533030539967,44.2881916118834,122.99947868629461,4.89953683047644,0.4086123086539473,0.2540507339361115,20.374731063440855,0.002065845887158018,0.0,4.169033827917262e-05
Darunavir_x_Ribavirin_synth2080,4,-90.74833567210786,32.2623128998106,192.70885014905767,234.4971406994495,41.122217418626455,123.0081409966431,1.2665887208948665,0.8206485259071581,0.0,1.3300391932472926,0.046714175964672505,0.0,0.45079571943058955
Cilostazol_x_Thioridazine_synth2428,1,-90.74853296408132,31.85836133680255,209.99784739960035,253.7409730644163,42.56107423274697,122.5622267326578,7.740603887452425,2.66281369965878,0.03175808883463406,2.7928677548397833,0.8103996719144305,0.010921439165347612,0.0
Ritonavir_x_Paliperidone_synth1428,2,-90.74777737515623,32.23644092109858,197.26771259725817,239.4166909634528,42.10555313378165,122.96921000872716,6.377782484694957,1.0183616504159179,4.926251518771814,0.8269846934251405,0.010095717593311054,0.0,0.06621193145697296
Donepezil_x_Amiodarone_synth174,1,-90.75003706908902,32.27720681351056,187.34414640056247,229.97951329901176,41.373533831783604,123.02452683721263,0.5270256773909927,0.9763509409584519,2.416295059778589,6.078887464637968,1.7740235676195732,0.0,3.2615386066123824
Nelfinavir_x_Ranolazine_synth2747,3,-90.74809004847985,32.32271134143037,196.36492399777865,240.8133279940154,43.293997964409776,123.08081621211294,10.772388238373095,0.45938560570907705,17.38004359500795,1.16856164602599,0.4866424606296393,0.0,0.004789806739680118
Methadone_x_Azimilide_synth3957,1,-90.74656300639741,32.09768961696567,203.24911292474508,246.11786507772828,42.811142811713665,122.89682624890074,9.3695472267406,1.3743504494341485,0.0,0.20139338407417517,1.225522259471822,0.018386407056125438,0.33739850450765624
Paroxetine_x_Famotidine _synth3284,3,-90.74775986396314,32.42751203704408,193.27576199079206,233.66029334430056,41.08492637867509,123.16121684900347,0.5297141915444719,0.0,0.0,0.0,0.0015573519007631598,0.0,9.53693809619999e-05
Propafenone_x_Diphenhydramine_synth2499,3,-90.74889220052982,31.923788798336698,196.7760463292312,239.500692968721,42.207164211443114,122.65861739045584,6.770701969338927,2.549419970110369,2.9551852409165127,4.882575348758867,0.002272127219469389,0.0,6.881303291899318e-05
Desipramine_x_Dolasetron_synth2380,2,-90.74771513979309,32.16162636005806,195.65581246741723,236.86874411446627,41.3597180811452,122.90537348014263,2.9068257548523007,1.3976281379216964,0.0,0.551649589810882,0.009158610679195205,0.0,0.0
Nelfinavir_x_Paroxetine_synth1258,3,-90.74795200797038,32.43808597999969,192.7966017730812,233.92506953187115,40.95566285793203,123.16862177095449,0.6125144325651708,0.040079924638419334,0.0,0.0,0.02767960244951045,0.0,0.00035726592537052923
Ajmaline_x_Sotalol_synth2926,1,-90.74587413952857,32.04253269690228,225.50756918313576,270.12739711072436,45.295299618181886,122.72173990650577,21.535321866552607,2.0888586233602626,0.0351581922472203,2.378415445617012,0.4312583329948955,0.009363047836870787,3.59624562317047
Sunitinib_x_Saquinavir_synth1004,2,-90.74820815587478,32.394790986200114,196.71052885851006,238.32742642606027,41.84116140048187,123.15556234918148,4.879518376299542,0.07371200511473591,0.9510581025002277,2.46735091462096,0.6402103231585,0.0,0.022613480843630473
Disopyramide_x_Quinidine_synth4183,1,-90.74599709596197,31.16894540393271,308.48081296949687,368.4110814641338,60.64547979296018,121.96764730915241,51.463312515960745,7.881516784664711,13.281592629007987,0.19806935499287237,3.9095834392491717,1.3730461903031943,28.242352828019683
Sparfloxacin_x_Pimozide_synth2426,1,-90.74772023825146,32.39775508218086,198.82556120196492,238.54022281472226,41.91459308050987,123.05379292576335,4.41572071597479,0.0,0.0,1.5785692402664935,0.11079949772884297,0.0,0.024425436544226027
Metronidazole _x_Quetiapine_synth2115,3,-90.76197684486597,32.09911524198717,167.60218726326252,215.47065386444032,47.323571222442176,122.85670959179365,9.465412263789368,0.7389484560551416,0.0,38.13796987378038,0.005883820270496413,0.0,2.7579181701579104e-05
Ranolazine_x_Metronidazole _synth333,3,-90.76445989494655,32.03891135113417,164.3254782032913,212.9510512556696,48.79646310386209,122.80492485095625,12.43770791256368,0.8458669224865194,2.66724768199087,45.193527102223165,0.07042499478779543,0.0,0.0005941264326444293
Dolasetron_x_Sertindole_synth1309,2,-90.74680881746977,32.335534129701536,201.3263561642868,244.07596146707266,42.2826925960495,123.07046482456802,7.1828648407161895,0.5661076811986441,0.033138175936831646,0.13250543090500952,0.007146086811305149,0.0,0.0004717190529028044
Saquinavir_x_Sertindole_synth923,2,-90.74774265009184,32.391701678644004,203.04516433702867,246.05241050679604,43.02916350645284,123.1419695493222,10.288155045389539,0.07969901337861128,1.3167104181334892,3.788619075616978,0.9838827935558039,0.0,0.0
Telbivudine_x_Cibenzoline_synth3839,4,-90.74896107568141,31.936119938039212,192.95956637982425,234.85646485711388,41.58278885749015,122.70797272488402,3.6286137636146454,2.511684999359145,5.447420574769024,2.4055647183438147,1.570412551837814,0.0,0.0
Quetiapine_x_Famotidine _synth3919,3,-90.74803396647297,32.411385209079555,192.76122460104537,233.96124016011956,41.01379721250827,123.15734992179344,0.17833095488708356,0.12959881704308224,0.0,0.24961261568415505,0.0013471192539209803,0.0,2.638028610534077e-06
Tedisamil_x_Azithromycin_synth3622,1,-90.7467074952888,32.43451950804216,202.10361042598393,243.14277295928466,42.58251935637318,123.16455369646577,7.0473978513859645,0.16747784999538576,0.0,0.053922440648099534,0.042771005453332345,0.013279638764127298,4.679592793643104
Paliperidone_x_Lapatinib_synth1764,2,-90.74800159686254,32.41925197179444,192.5586737766519,233.56233345111227,40.832002098738776,123.17707688321326,0.3468098260222546,0.047114062171163144,0.03137209523323376,0.0,0.022827654587898216,0.0,0.007778929682603935
Telbivudine_x_Ceftriaxone_synth963,4,-90.74887870218139,32.25223186938381,191.4092487571931,232.456843606253,41.04465988888739,123.03777460427705,0.5366031721517188,0.8323788591526454,0.03708489192444493,2.799930135445967,5.083943797256173,0.0,0.0
